domain,scenario,source_language,target_language,source_text,target_text,speaker,listener,difficulty,tone,tags
language_difficulty_and_translation_support,language_difficulty_and_translation_support,English,Turkish,I need a translator.,Bana bir tercüman lazım.,passenger,cabin_crew,A2,urgent,"translation_support,translator"
language_difficulty_and_translation_support,language_difficulty_and_translation_support,English,Turkish,Can you help me fill out this form?,Bu formu doldurmama yardım eder misiniz?,passenger,airport_staff,A2,polite,"translation_support,form"
language_difficulty_and_translation_support,language_difficulty_and_translation_support,English,Turkish,I need this information in Turkish.,Bu bilgilere Türkçe ihtiyacım var.,passenger,cabin_crew,A2,neutral,"translation_support,language_request"
language_difficulty_and_translation_support,language_difficulty_and_translation_support,English,Turkish,Please show me the way to the gate.,Lütfen bana kapıya giden yolu gösterin.,passenger,airport_staff,A1,polite,"translation_support,gate"
language_difficulty_and_translation_support,language_difficulty_and_translation_support,English,Turkish,Could you say that more clearly?,Bunu daha net söyler misiniz?,passenger,cabin_crew,A1,polite,"translation_support,clarification"
language_difficulty_and_translation_support,language_difficulty_and_translation_support,English,Turkish,I am using a translation app.,Bir çeviri uygulaması kullanıyorum.,passenger,cabin_crew,A2,neutral,"translation_support,app"
language_difficulty_and_translation_support,language_difficulty_and_translation_support,English,Turkish,Please speak into the app.,Lütfen uygulamaya konuşun.,passenger,cabin_crew,A2,polite,"translation_support,app"
language_difficulty_and_translation_support,language_difficulty_and_translation_support,English,Turkish,I can read Turkish a little.,Türkçeyi biraz okuyabiliyorum.,passenger,cabin_crew,A2,neutral,"translation_support,language_skill"
language_difficulty_and_translation_support,language_difficulty_and_translation_support,English,Turkish,I understand better when it is written.,Yazılı olunca daha iyi anlıyorum.,passenger,cabin_crew,A2,neutral,"translation_support,written_text"
language_difficulty_and_translation_support,language_difficulty_and_translation_support,English,Turkish,Please use gestures if needed.,Gerekirse el hareketleri kullanın lütfen.,passenger,cabin_crew,A2,polite,"translation_support,gestures"
language_difficulty_and_translation_support,language_difficulty_and_translation_support,English,Turkish,"I am sorry, I do not know the word.","Üzgünüm, kelimeyi bilmiyorum.",passenger,cabin_crew,A1,polite,"translation_support,unknown_word"
language_difficulty_and_translation_support,language_difficulty_and_translation_support,English,Turkish,I need help with my ticket.,Biletimle ilgili yardıma ihtiyacım var.,passenger,airport_staff,A1,neutral,"translation_support,ticket"
language_difficulty_and_translation_support,language_difficulty_and_translation_support,English,Turkish,Please read this for me.,Bunu benim için okur musunuz?,passenger,cabin_crew,A1,polite,"translation_support,reading_help"
language_difficulty_and_translation_support,language_difficulty_and_translation_support,English,Turkish,I need help with the seat belt sign.,Emniyet kemeri ışığıyla ilgili yardıma ihtiyacım var.,passenger,cabin_crew,A2,neutral,"translation_support,safety_sign"
language_difficulty_and_translation_support,language_difficulty_and_translation_support,English,Turkish,What does this sign mean?,Bu işaret ne anlama geliyor?,passenger,airport_staff,A1,neutral,"translation_support,sign"
language_difficulty_and_translation_support,language_difficulty_and_translation_support,English,Turkish,Please tell me in Turkish if possible.,Mümkünse lütfen bunu Türkçe söyleyin.,passenger,cabin_crew,A2,polite,"translation_support,turkish_request"
language_difficulty_and_translation_support,language_difficulty_and_translation_support,English,Turkish,I only speak a little English.,Sadece biraz İngilizce konuşuyorum.,passenger,cabin_crew,A1,neutral,"translation_support,language_skill"
language_difficulty_and_translation_support,language_difficulty_and_translation_support,English,Turkish,Please help me understand the menu.,Menüyü anlamama yardım edin lütfen.,passenger,cabin_crew,A2,polite,"translation_support,menu"
language_difficulty_and_translation_support,language_difficulty_and_translation_support,English,Turkish,I cannot read this very well.,Bunu pek iyi okuyamıyorum.,passenger,cabin_crew,A1,neutral,"translation_support,reading"
language_difficulty_and_translation_support,language_difficulty_and_translation_support,English,Turkish,Can you show me on the map?,Haritada gösterebilir misiniz?,passenger,airport_staff,A1,polite,"translation_support,map"
language_difficulty_and_translation_support,language_difficulty_and_translation_support,English,Turkish,I need a simple explanation.,Basit bir açıklamaya ihtiyacım var.,passenger,cabin_crew,A2,neutral,"translation_support,explanation"
language_difficulty_and_translation_support,language_difficulty_and_translation_support,English,Turkish,Please help me with my boarding pass.,Biniş kartımla bana yardım edin lütfen.,passenger,airport_staff,A1,polite,"translation_support,boarding_pass"
language_difficulty_and_translation_support,language_difficulty_and_translation_support,English,Turkish,I am having trouble hearing you.,Sizi duymakta zorlanıyorum.,passenger,cabin_crew,A2,neutral,"translation_support,hearing"
language_difficulty_and_translation_support,language_difficulty_and_translation_support,English,Turkish,Please speak louder.,Lütfen daha yüksek sesle konuşun.,passenger,cabin_crew,A1,polite,"translation_support,volume"
language_difficulty_and_translation_support,language_difficulty_and_translation_support,English,Turkish,I need help finding my seat.,Koltuğumu bulmak için yardıma ihtiyacım var.,passenger,cabin_crew,A1,neutral,"translation_support,seat"
language_difficulty_and_translation_support,language_difficulty_and_translation_support,English,Turkish,Can you tell me what to do?,Ne yapmam gerektiğini söyler misiniz?,passenger,cabin_crew,A1,polite,"translation_support,instructions"
language_difficulty_and_translation_support,language_difficulty_and_translation_support,English,Turkish,I am not sure I understood.,Anladığımdan emin değilim.,passenger,cabin_crew,A2,neutral,"translation_support,uncertain"
language_difficulty_and_translation_support,language_difficulty_and_translation_support,English,Turkish,Please help me with the overhead bin.,Lütfen üst bagaj bölmesiyle bana yardım edin.,passenger,cabin_crew,A2,polite,"translation_support,overhead_bin"
language_difficulty_and_translation_support,language_difficulty_and_translation_support,English,Turkish,"I need the words in Turkish, please.","Kelimeleri Türkçe istiyorum, lütfen.",passenger,cabin_crew,A2,polite,"translation_support,turkish_words"
language_difficulty_and_translation_support,language_difficulty_and_translation_support,English,Turkish,"Please wait, I am translating.","Lütfen bekleyin, çeviri yapıyorum.",passenger,cabin_crew,A2,neutral,"translation_support,translation_in_progress"
language_difficulty_and_translation_support,language_difficulty_and_translation_support,English,Turkish,I need help with pronunciation.,Telaffuz konusunda yardıma ihtiyacım var.,passenger,cabin_crew,B1,neutral,"translation_support,pronunciation"
language_difficulty_and_translation_support,language_difficulty_and_translation_support,English,Turkish,Could you say the sentence one more time?,Cümleyi bir kez daha söyler misiniz?,passenger,cabin_crew,A1,polite,"translation_support,repeat_sentence"
language_difficulty_and_translation_support,language_difficulty_and_translation_support,English,Turkish,I am learning Turkish.,Türkçe öğreniyorum.,passenger,cabin_crew,A1,neutral,"translation_support,learning_turkish"
language_difficulty_and_translation_support,language_difficulty_and_translation_support,English,Turkish,Can you speak more simply?,Daha basit konuşabilir misiniz?,passenger,cabin_crew,A1,polite,"translation_support,simple_speech"
language_difficulty_and_translation_support,language_difficulty_and_translation_support,English,Turkish,I need to understand the safety video.,Güvenlik videosunu anlamam gerekiyor.,passenger,cabin_crew,A2,neutral,"translation_support,safety_video"
language_difficulty_and_translation_support,language_difficulty_and_translation_support,English,Turkish,Please translate this for me.,Bunu benim için çevirin lütfen.,passenger,cabin_crew,A1,polite,"translation_support,translate"
language_difficulty_and_translation_support,language_difficulty_and_translation_support,English,Turkish,I do not understand the crew member.,Kabindeki görevlisini anlamıyorum.,passenger,cabin_crew,A2,neutral,"translation_support,crew_member"
language_difficulty_and_translation_support,language_difficulty_and_translation_support,English,Turkish,Please help me with the lavatory sign.,Tuvalet işareti konusunda bana yardım edin lütfen.,passenger,cabin_crew,A2,polite,"translation_support,lavatory_sign"
language_difficulty_and_translation_support,language_difficulty_and_translation_support,English,Turkish,I need a seat close to the front.,Öne yakın bir koltuğa ihtiyacım var.,passenger,airport_staff,A2,neutral,"translation_support,seat_request"
language_difficulty_and_translation_support,language_difficulty_and_translation_support,English,Turkish,Can you help me understand the delay?,Rötarı anlamama yardım eder misiniz?,passenger,airport_staff,A2,neutral,"translation_support,delay"
language_difficulty_and_translation_support,language_difficulty_and_translation_support,English,Turkish,Please say only the important words.,Lütfen sadece önemli kelimeleri söyleyin.,passenger,cabin_crew,A2,polite,"translation_support,important_words"
language_difficulty_and_translation_support,language_difficulty_and_translation_support,English,Turkish,I need help with the child safety instructions.,Çocuk güvenlik talimatlarıyla ilgili yardıma ihtiyacım var.,passenger,cabin_crew,B1,neutral,"translation_support,child_safety"
language_difficulty_and_translation_support,language_difficulty_and_translation_support,English,Turkish,Please explain the boarding process slowly.,Biniş sürecini yavaşça açıklar mısınız?,passenger,cabin_crew,A2,polite,"translation_support,boarding_process"
language_difficulty_and_translation_support,language_difficulty_and_translation_support,English,Turkish,I need to show this message to staff.,Bu mesajı personele göstermem gerekiyor.,passenger,cabin_crew,A2,neutral,"translation_support,message"
language_difficulty_and_translation_support,language_difficulty_and_translation_support,English,Turkish,Can you help me speak to the pilot?,Pilotla konuşmama yardım eder misiniz?,passenger,cabin_crew,B1,neutral,"translation_support,pilot"
language_difficulty_and_translation_support,language_difficulty_and_translation_support,English,Turkish,I need this translated immediately.,Bunun hemen çevrilmesi gerekiyor.,passenger,cabin_crew,A2,urgent,"translation_support,immediate_translation"
language_difficulty_and_translation_support,language_difficulty_and_translation_support,English,Turkish,Please use very short sentences.,Lütfen çok kısa cümleler kullanın.,passenger,cabin_crew,A1,polite,"translation_support,short_sentences"
language_difficulty_and_translation_support,language_difficulty_and_translation_support,English,Turkish,I know only basic phrases.,Sadece temel ifadeleri biliyorum.,passenger,cabin_crew,A1,neutral,"translation_support,basic_phrases"
language_difficulty_and_translation_support,language_difficulty_and_translation_support,English,Turkish,Could you help me say this correctly?,Bunu doğru söylememe yardım eder misiniz?,passenger,cabin_crew,B1,polite,"translation_support,correct_speaking"
language_difficulty_and_translation_support,language_difficulty_and_translation_support,English,Turkish,I am trying to learn travel words.,Seyahat kelimeleri öğrenmeye çalışıyorum.,passenger,cabin_crew,A2,neutral,"translation_support,travel_words"
