domain,scenario_group,scenario,source_language,target_language,source_text,target_text,speaker,listener,difficulty,tone,tags
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Tuvalete giden yolu gösterebilir misiniz?,Could you show me the way to the toilet?,passenger,cabin_crew,A1,polite,"way,toilet"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Tuvalet kapısı kilitli mi?,Is the toilet door locked?,passenger,cabin_crew,A1,neutral,"locked,door"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Çok sıkıştım, lütfen hemen yardımcı olun.","I’m desperate, please help me right away.",passenger,cabin_crew,A2,urgent,"desperate,help"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Tuvalet ihtiyacı olan yolcuya önce izin verin.,Please let the passenger who needs the toilet go first.,cabin_crew,cabin_crew,A2,formal,"crew,priority,passenger"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Bu çocuk tuvalete gitmek için ağlıyor.,This child is crying because they need the toilet.,cabin_crew,cabin_crew,A2,neutral,"child,crying,toilet"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Tuvalet musaitse hemen kullanacağım.,"If the toilet is available, I’ll use it right away.",passenger,cabin_crew,A2,neutral,"available,immediately"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"İnişe kadar bekleyemem, çok acil.",I can’t wait until landing; it’s very urgent.,passenger,cabin_crew,A2,urgent,"landing,urgent"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Tuvalet için yerinizden kalkabilir miyim?,May I get past you to go to the toilet?,passenger,passenger,A1,polite,"toilet,seat"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Bana biraz alan verir misiniz? Tuvalete gitmem gerekiyor.,Could you give me a little space? I need to go to the toilet.,passenger,passenger,A2,polite,"space,toilet"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Tuvaleti çok acil kullanmam gerekiyor.,I need to use the toilet very urgently.,passenger,cabin_crew,A1,urgent,"toilet,urgent,passenger"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Hemen tuvalete gitmem lazım.,I need to go to the toilet right away.,passenger,cabin_crew,A1,urgent,"toilet,urgent,passenger"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Dayanamıyorum, tuvalete gitmem gerekiyor.",I can't hold it; I need to use the toilet.,passenger,cabin_crew,A2,urgent,"toilet,urgent,passenger"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Tuvalete hemen çıkabilir miyim?,Can I go to the toilet right now?,passenger,cabin_crew,A1,polite,"toilet,request,passenger"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,İnebilir miyiz? Acil tuvalet ihtiyacım var.,Can we get down? I have an urgent need to use the toilet.,passenger,cabin_crew,A2,urgent,"toilet,urgent,passenger"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Tuvaletin anahtarı var mı?,Do you have the toilet key?,passenger,cabin_crew,A2,neutral,"toilet,question,passenger"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Tuvalet kullanmam çok acil.,It is very urgent that I use the toilet.,passenger,cabin_crew,A2,urgent,"toilet,urgent,passenger"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Tuvalet için kalkabilir miyim, lütfen?","May I get up to use the toilet, please?",passenger,cabin_crew,A1,polite,"toilet,request,passenger"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Çocuğumun tuvalete çok acil ihtiyacı var.,My child urgently needs the toilet.,passenger,cabin_crew,A2,urgent,"toilet,child,passenger"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Bebek bezi değişimi için tuvalet var mı?,Is there a toilet for changing a baby diaper?,passenger,cabin_crew,A2,polite,"toilet,baby,passenger"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Lavaboyu kullanabilir miyim?,Can I use the lavatory?,passenger,cabin_crew,A1,polite,"lavatory,request,passenger"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Tuvalete gitmem gerekiyor, çok kötü oldum.","I need to use the toilet, I'm feeling really desperate.",passenger,cabin_crew,A2,urgent,"toilet,urgent,passenger"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Yanımdan geçebilir miyim? Tuvalete gitmem lazım.,Could I get past you? I need to go to the toilet.,passenger,passenger,A1,polite,"toilet,request,passenger"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Tuvalet sırası ne kadar sürer?,How long is the toilet queue?,passenger,cabin_crew,A2,neutral,"toilet,queue,passenger"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Tuvalet işareti yanıyor mu?,Is the toilet sign on?,passenger,cabin_crew,A2,neutral,"toilet,sign,passenger"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Uçak kalkmadan önce tuvalete gidebilir miyim?,Can I go to the toilet before takeoff?,passenger,cabin_crew,A1,polite,"toilet,takeoff,passenger"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,İzin verirseniz hemen tuvalete gideceğim.,"If you allow me, I will go to the toilet right away.",passenger,cabin_crew,A2,polite,"toilet,request,passenger"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Tuvalet çok uzak mı?,Is the toilet far away?,passenger,cabin_crew,A1,neutral,"toilet,question,passenger"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Lütfen biraz bekler misiniz? Acil tuvalet ihtiyacım var.,Could you please wait a moment? I have an urgent need to use the toilet.,passenger,cabin_crew,A2,polite,"toilet,urgent,passenger"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Tuvalet musait değilse, başka birini kullanabilir miyim?","If the toilet is not available, can I use another one?",passenger,cabin_crew,A2,polite,"toilet,alternate,passenger"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Tuvalet için acil yardım alabilir miyim?,Can I get urgent help for the toilet?,passenger,cabin_crew,A2,urgent,"toilet,help,passenger"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Kaptan, bir yolcunun tuvalet ihtiyacı acil görünüyor.","Captain, one passenger seems to have an urgent need to use the toilet.",cabin_crew,pilot,B1,formal,"toilet,crew,urgent"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Tuvalet şu anda kullanılabilir.,The toilet is available right now.,cabin_crew,passenger,A1,neutral,"toilet,crew,information"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Bir dakika beklemeniz gerekiyor, tuvalet dolu.",You need to wait a minute; the toilet is occupied.,cabin_crew,passenger,A2,polite,"toilet,occupied,crew"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Lütfen emniyet kemerinizi çözmeden kalkmayın.,Please do not get up without unfastening your seat belt.,cabin_crew,passenger,A2,formal,"toilet,safety,crew"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Tuvalet için size yardımcı olabilirim.,I can help you with the toilet.,cabin_crew,passenger,A1,reassuring,"toilet,help,crew"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Tuvalete gitmek için koridordan dikkatli geçin.,Please pass carefully through the aisle to the toilet.,cabin_crew,passenger,A2,neutral,"toilet,aisle,crew"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Çocuğunuzla birlikte tuvaleti kullanabilirsiniz.,You may use the toilet with your child.,cabin_crew,passenger,A2,reassuring,"toilet,child,crew"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Bebek değiştirme alanı tuvaletin içinde.,The baby-changing area is inside the lavatory.,cabin_crew,passenger,A2,neutral,"toilet,baby,crew"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Tuvalet ihtiyacınız varsa lütfen bana söyleyin.,"If you need the toilet, please let me know.",cabin_crew,passenger,A1,polite,"toilet,crew,request"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Tuvalet önünde beklemeyin, lütfen.",Please do not wait in front of the toilet.,cabin_crew,passenger,A1,polite,"toilet,queue,crew"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Acilse önce sizi geçirebilirim.,"If it's urgent, I can let you go first.",cabin_crew,passenger,A2,reassuring,"toilet,urgent,crew"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Tuvalet kapısında lütfen bekleyin.,Please wait at the toilet door.,cabin_crew,passenger,A1,neutral,"toilet,crew,instruction"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Uçuş ekibi tuvaleti şu anda açıyor.,The crew is opening the toilet now.,cabin_crew,passenger,A2,neutral,"toilet,crew,information"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Tuvalete gitmeniz gerekiyorsa koltuğunuzdan dikkatli kalkın.,"If you need to go to the toilet, get up carefully from your seat.",cabin_crew,passenger,A2,formal,"toilet,safety,crew"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Benim için tuvalet çok acil, lütfen yardım edin.","For me, it's very urgent to use the toilet, please help me.",passenger,cabin_crew,A2,urgent,"toilet,help,passenger"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Tuvalette sıra varsa bekleyebilirim, ama çok acil.","I can wait if there's a line, but it's very urgent.",passenger,cabin_crew,A2,polite,"toilet,queue,urgent"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Lütfen çabuk olur musunuz? Tuvalet ihtiyacım var.,Could you please hurry? I need the toilet.,passenger,cabin_crew,A1,urgent,"toilet,urgent,passenger"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Tuvalet işaretini takip edin, lütfen.",Please follow the toilet sign.,cabin_crew,passenger,A1,neutral,"toilet,direction,crew"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Tuvalet ihtiyacınız için özür dileriz, birazdan açacağız.",We apologize for the toilet need; we will open it shortly.,cabin_crew,passenger,B1,reassuring,"toilet,delay,crew"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Lütfen, tuvalet nerede? Çok acil.","Please, where is the toilet? It's really urgent.",passenger,cabin_crew,A1,urgent,"toilet,urgent,passenger"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Tuvalete hemen gidebilir miyim?,Can I go to the toilet right now?,passenger,cabin_crew,A1,polite,"toilet,permission,passenger"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,İçeride bir tuvalet var mı? Çok sıkıştım.,Is there a toilet inside? I'm really desperate.,passenger,cabin_crew,A1,urgent,"toilet,urgent,passenger"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Acil tuvalet ihtiyacım var.,I have an urgent need to use the toilet.,passenger,cabin_crew,A1,urgent,"toilet,urgent,passenger"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Tuvaleti kullanmam gerekiyor, hemen döneceğim.",I need to use the toilet; I'll be right back.,passenger,cabin_crew,A2,polite,"toilet,urgent,passenger"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Bebeğimi tuvalete götürmem lazım.,I need to take my baby to the toilet.,passenger,cabin_crew,A2,urgent,"toilet,baby,passenger"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Tuvalet çok uzakta mı? Dayanamıyorum.,Is the toilet very far? I can't hold it.,passenger,cabin_crew,A2,urgent,"toilet,urgent,passenger"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Kalkabilir miyim? Tuvalete gitmem lazım.,May I get up? I need to go to the toilet.,passenger,cabin_crew,A1,polite,"toilet,permission,passenger"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Tuvalet kullanmam gerekiyor, çok rahatsızım.","I need to use the toilet, I'm very uncomfortable.",passenger,cabin_crew,A2,urgent,"toilet,urgent,passenger"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Lütfen beni tuvalete yönlendirir misiniz?,"Could you direct me to the toilet, please?",passenger,cabin_crew,A2,polite,"toilet,direction,passenger"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Tuvalet doluysa biraz bekleyebilirim.,"If the toilet is occupied, I can wait a little.",passenger,cabin_crew,A2,polite,"toilet,queue,passenger"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Tuvalet kartını gösterebilir misiniz?,Could you show me the toilet card?,passenger,cabin_crew,A2,polite,"toilet,crew,passenger"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Şu an tuvalete gitmem gerekiyor, özür dilerim.","I need to go to the toilet now, sorry.",passenger,cabin_crew,A2,polite,"toilet,apology,passenger"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Tuvalet nerede, sağ mı sol mu?","Where is the toilet, to the right or left?",passenger,cabin_crew,A1,neutral,"toilet,direction,passenger"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Acilse önce siz geçin.,"If it's urgent, you can go ahead first.",cabin_crew,passenger,A1,reassuring,"toilet,crew,passenger"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Tuvalet hemen ön tarafta.,The toilet is right up front.,cabin_crew,passenger,A1,neutral,"toilet,crew,direction"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Bir dakika, tuvalet şu anda boş.","One moment, the toilet is free right now.",cabin_crew,passenger,A2,reassuring,"toilet,crew,availability"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Lütfen emniyet kemerinizi çözün ve yavaşça kalkın.,Please unfasten your seat belt and stand up slowly.,cabin_crew,passenger,A2,formal,"toilet,crew,safety"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Tuvalet şu anda kullanımda, lütfen bekleyin.","The toilet is in use right now, please wait.",cabin_crew,passenger,A1,neutral,"toilet,queue,crew"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,İsterseniz beş dakika sonra tekrar deneyin.,"If you like, try again in five minutes.",cabin_crew,passenger,A2,reassuring,"toilet,wait,crew"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,"Tuvalet arka tarafta, koridorun sonunda.","The toilet is at the back, at the end of the aisle.",cabin_crew,passenger,A2,neutral,"toilet,direction,crew"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Öncelik isteyen yolcular varsa lütfen bana söyleyin.,Please let me know if any passengers need priority.,cabin_crew,passenger,B1,formal,"toilet,priority,crew"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Çocuğunuz için tuvalet yardımına ihtiyacınız varsa haber verin.,Let me know if you need help with the toilet for your child.,cabin_crew,passenger,A2,reassuring,"toilet,child,crew"
toilet_and_lavatory,urgent toilet need,urgent toilet need,Turkish,English,Tuvalet kapısına kadar size eşlik edebilirim.,I can escort you to the toilet door.,cabin_crew,passenger,A2,polite,"toilet,assistance,crew"
